-45,0.161427831119369,0.355595741712146
-47,0.229583040964645,0.377682309959183
-49,0.28851071586878,0.400548669796357
-51,0.369809043256322,0.420829613882797
-53,0.447153694412361,0.44095449215907
-55,0.525632921217501,0.464257361079416
-57,0.624752106210651,0.486768674832649
-59,0.751607391080062,0.515671002778967
-61,0.874397417145992,0.544237561013004
-63,1.04448212777468,0.589643317567109
-65,1.20536327151696,0.605626032742821
-67,1.32805102208977,0.604685487822047
-69,1.42719916662566,0.594705263098266
-71,1.54554972378279,0.590022574469572
-73,1.61336155381737,0.586148730636913
-75,1.71816631371559,0.553990311746592
