0.2,0.198950892583869,0.640625,12.0539740116709
0.21,0.213434557403515,0.59375,12.7987139298725
0.22,0.223658178113862,0.59375,13.044483306825
0.23,0.231920790174799,0.65625,12.5916615960487
0.24,0.240751503066244,0.6015625,13.4649539821345
0.25,0.245820984927541,0.6640625,12.9991066524199
0.26,0.260817826052497,0.609375,13.8784956002846
0.27,0.271632754615656,0.609375,14.1206720925974
0.28,0.281031174251817,0.609375,14.3520847571381
0.29,0.290669087366641,0.6640625,13.9050107920673
0.3,0.305410252171043,0.6171875,14.6791800994963
0.31,0.315211194327245,0.6171875,14.8737121337106
0.32,0.323784290447482,0.6171875,15.0579523654419
0.33,0.33218611299569,0.6796875,14.4491242691975
0.34,0.345056706681619,0.625,15.2998960615058
0.35,0.353021291547552,0.625,15.4632829308242
0.36,0.360667758518925,0.625,15.6240412618585
0.37,0.368412196069889,0.625,15.7840028502484
0.38,0.375133353001292,0.6875,15.1309183156587
0.39,0.388128946844787,0.6875,15.2862960014449
0.4,0.395670584134804,0.6328125,16.1662876819087
0.41,0.403705864029552,0.6328125,16.3348315334149
0.42,0.412853830770998,0.6328125,16.5073263122989
0.43,0.42210817648828,0.6953125,15.8388914458249
0.44,0.43988588536533,0.640625,16.7536372796929
0.45,0.45067234884403,0.640625,16.9357903949391
0.46,0.459852323130852,0.640625,17.1203613919417
0.47,0.468990192535429,0.703125,16.4356189842069
0.48,0.478014212625,0.7109375,16.50815949756
0.49,0.494477709303395,0.6484375,17.5656481225717
0.5,0.500447947098994,0.6484375,17.7501337739994
0.51,0.504058900736621,0.7109375,17.035147708613
0.52,0.517512855084679,0.65625,17.9957793054098
0.53,0.526448408625742,0.65625,18.1711694032691
0.54,0.537631242448676,0.65625,18.3426999582436
0.55,0.547119836168292,0.7265625,17.4764798310946
0.56,0.554853867706685,0.71875,17.742570800303
0.57,0.571000991473809,0.7265625,17.7799451462466
0.58,0.579811348303575,0.6640625,18.8614815236359
0.59,0.588227883978933,0.6640625,19.0087590241698
0.6,0.596946741380827,0.6640625,19.1515461070015
0.61,0.604727003084351,0.734375,18.2179648878149
0.62,0.620706476698974,0.734375,18.345585345362
0.63,0.628917952543197,0.671875,19.4314733790518
0.64,0.636679507389234,0.671875,19.5588283909718
0.65,0.644867495958557,0.671875,19.6835413889432
0.66,0.652158404773443,0.7421875,18.7086066285484
0.67,0.668169631768945,0.7421875,18.8230863703722
0.68,0.676906082440686,0.6796875,19.9190268367466
0.69,0.68570425048063,0.6796875,20.0365174243473
0.7,0.693703427995877,0.6796875,20.1532313552593
0.71,0.701586491544323,0.75,19.1490307757685
0.72,0.718113754924387,0.75,19.258681227874
0.73,0.726916049474602,0.6875,20.371030599997
0.74,0.736811474431186,0.6875,20.4856160856492
0.75,0.746011196959935,0.6875,20.5999910770038
0.76,0.755836878472206,0.7578125,19.5715130844378
0.77,0.775157909628567,0.75,19.8033365381338
0.78,0.78648218835148,0.6953125,20.8090921400199
0.79,0.797323251093659,0.6953125,20.9211013146713
0.8,0.808600245360433,0.6953125,21.032355493659
0.81,0.818988406365882,0.6953125,21.1427229058714
0.82,0.827853722984299,0.7734375,19.9562401370172
0.83,0.844974488590844,0.7734375,20.0579552842889
0.84,0.851337968077712,0.703125,21.3318627836471
0.85,0.858764294306951,0.703125,21.436483116536
0.86,0.862622328645642,0.7734375,20.3550122144677
0.87,0.868869293662529,0.78125,20.3231066878446
0.88,0.882491715117845,0.7734375,20.5455813040046
0.89,0.888278615605505,0.7109375,21.7019672382609
0.9,0.892804247607653,0.7109375,21.7979088675255
0.91,0.897208680499766,0.7109375,21.8922755464921
0.92,0.911830495262114,0.78125,20.7774595434349
0.93,0.918940990581632,0.71875,21.9383417275606
0.94,0.926514418217603,0.71875,22.0279567657052
0.95,0.936372275774539,0.7890625,20.9020631848297
0.96,0.956787062473249,0.7890625,20.9847355043224
0.97,0.967596872672967,0.7265625,22.1505719760659
0.98,0.977292699908196,0.7265625,22.2354629525421
0.99,0.986814959043591,0.7265625,22.3194960632886
1,0.99558448333651,0.796875,21.1732965614216
1.01,1.01616687699324,0.8046875,21.1183723837211
1.02,1.02476638499026,0.734375,22.4259745376161
1.03,1.03478004491375,0.734375,22.5065413816688
1.04,1.04463806692327,0.734375,22.5863453829943
1.05,1.05357968242782,0.8125,21.2876423409466
1.06,1.07383782863362,0.8046875,21.4957829226148
